PARCELID,sold_date,sold_price,deed_type,acre_area,has_house,owner_state
16-03864-000,5/10/2002,0.0,QCD(QUITCLAIM DEED),0.34,False,AR
16-03864-000,6/25/2001,0.0,QCD(QUITCLAIM DEED),0.34,False,AR
16-03864-000,6/25/2001,0.0,QCD(QUITCLAIM DEED),0.34,False,AR
16-03864-000,4/6/1999,0.0,MEMO(MEMORANDUM),0.34,False,AR
16-03864-000,10/16/1995,0.0,WD(WARRANTY DEED),0.34,False,AR
16-03864-000,8/23/1989,7000.0,WD(WARRANTY DEED),0.34,False,AR
16-03864-000,7/19/1989,6000.0,WD(WARRANTY DEED),0.34,False,AR
16-03864-000,5/31/1989,0.0,CONT(CONTRACT),0.34,False,AR
16-03864-000,4/12/1983,9000.0,WD(WARRANTY DEED),0.34,False,AR
16-03865-000,12/23/2002,0.0,WD(WARRANTY DEED),0.27,False,AR
16-03865-000,11/15/2002,2000.0,WD(WARRANTY DEED),0.27,False,AR
16-03865-000,12/4/1997,0.0,QCD(QUITCLAIM DEED),0.27,False,AR
16-03865-000,6/11/1987,0.0,QCD(QUITCLAIM DEED),0.27,False,AR
16-03865-000,3/24/1983,9000.0,WD(WARRANTY DEED),0.27,False,AR
16-03866-000,12/9/2002,123000.0,WD(WARRANTY DEED),0.38,True,AR
16-03866-000,3/19/1992,2000.0,WD(WARRANTY DEED),0.38,True,AR
16-03866-000,9/22/1989,8000.0,WD(WARRANTY DEED),0.38,True,AR
16-03866-000,6/10/1988,0.0,WD(WARRANTY DEED),0.38,True,AR
16-03866-000,2/18/1988,0.0,DC(DEATH CERTIFICATE),0.38,True,AR
16-03866-000,4/18/1983,12000.0,WD(WARRANTY DEED),0.38,True,AR
16-03867-000,12/5/2013,1000.0,COMMD(COMMISSIONERS DEED),0.4,False,AR
16-03867-000,8/29/2007,0.0,QCD(QUITCLAIM DEED),0.4,False,AR
16-03867-000,11/23/2005,45000.0,WD(WARRANTY DEED),0.4,False,AR
16-03867-000,11/21/2005,30000.0,WD(WARRANTY DEED),0.4,False,AR
16-03867-000,8/4/2004,8000.0,WD(WARRANTY DEED),0.4,False,AR
16-03867-000,3/29/1983,0.0,WD(WARRANTY DEED),0.4,False,AR
16-03868-000,8/6/2014,0.0,CORRWD(CORRECTED WARRANTY DEED),0.45,False,AR
16-03868-000,6/24/2014,0.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,12/5/2013,1000.0,COMMD(COMMISSIONERS DEED),0.45,False,AR
16-03868-000,8/29/2007,0.0,QCD(QUITCLAIM DEED),0.45,False,AR
16-03868-000,11/23/2005,45000.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,11/21/2005,30000.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,9/17/2004,10000.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,6/9/2004,5000.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,3/22/1994,0.0,WD(WARRANTY DEED),0.45,False,AR
16-03868-000,3/22/1994,0.0,CERT(CERTIFICATE),0.45,False,AR
16-03868-000,4/6/1983,9000.0,WD(WARRANTY DEED),0.45,False,AR
16-03869-000,4/3/2019,180000.0,WD(WARRANTY DEED),0.32,True,AR
16-03869-000,6/19/2012,139000.0,WD(WARRANTY DEED),0.32,True,AR
16-03869-000,4/25/2008,126000.0,WD(WARRANTY DEED),0.32,True,AR
16-03869-000,2/26/2003,4000.0,WD(WARRANTY DEED),0.32,True,AR
16-03869-000,1/29/1991,0.0,DC(DEATH CERTIFICATE),0.32,True,AR
16-03869-000,3/8/1983,10000.0,WD(WARRANTY DEED),0.32,True,AR
16-03870-000,12/2/2013,148000.0,WD(WARRANTY DEED),0.31,True,AR
16-03870-000,1/14/2004,0.0,WD(WARRANTY DEED),0.31,True,AR
16-03870-000,12/24/2003,5000.0,WD(WARRANTY DEED),0.31,True,AR
16-03870-000,2/12/1992,0.0,DC(DEATH CERTIFICATE),0.31,True,AR
16-03870-000,11/14/1988,0.0,CONT(CONTRACT),0.31,True,AR
16-03870-000,7/11/1984,0.0,WD(WARRANTY DEED),0.31,True,AR
16-03870-000,1/7/1983,10000.0,WD(WARRANTY DEED),0.31,True,AR
16-03871-000,12/4/2013,6000.0,WD(WARRANTY DEED),0.28,True,AR
16-03871-000,3/1/1992,0.0,DC(DEATH CERTIFICATE),0.28,True,AR
16-03871-000,7/24/1989,0.0,CONT(CONTRACT),0.28,True,AR
16-03871-000,11/9/1987,7000.0,WD(WARRANTY DEED),0.28,True,AR
16-03871-000,12/16/1982,0.0,WD(WARRANTY DEED),0.28,True,AR
16-03872-000,12/30/2021,436000.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,3/30/2016,278000.0,SWD(SPECIAL WARRANTY DEED),0.3,True,AR
16-03872-000,12/12/2015,272000.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,12/2/2015,0.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,6/10/2015,0.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,6/10/2015,0.0,CERT(CERTIFICATE),0.3,True,AR
16-03872-000,3/21/2011,0.0,QCD(QUITCLAIM DEED),0.3,True,AR
16-03872-000,4/22/2005,5000.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,11/28/1995,1000.0,WD(WARRANTY DEED),0.3,True,AR
16-03872-000,2/22/1983,10000.0,WD(WARRANTY DEED),0.3,True,AR
16-03873-000,12/30/2021,436000.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,3/30/2016,278000.0,SWD(SPECIAL WARRANTY DEED),0.37,False,AR
16-03873-000,12/12/2015,272000.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,12/2/2015,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,6/10/2015,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,6/10/2015,0.0,CERT(CERTIFICATE),0.37,False,AR
16-03873-000,7/12/2005,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,7/11/2005,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,4/20/2005,4000.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,7/28/2004,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,10/15/1998,0.0,RD(REDEMPTION DEED),0.37,False,AR
16-03873-000,9/4/1990,8500.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,6/26/1989,0.0,WD(WARRANTY DEED),0.37,False,AR
16-03873-000,4/27/1987,0.0,DC(DEATH CERTIFICATE),0.37,False,AR
16-03873-000,6/17/1983,9000.0,WD(WARRANTY DEED),0.37,False,AR
16-03874-000,7/16/2019,235000.0,WD(WARRANTY DEED),0.3,True,AR
16-03874-000,7/14/2017,178000.0,WD(WARRANTY DEED),0.3,True,AR
16-03874-000,12/2/2008,0.0,RD(REDEMPTION DEED),0.3,True,AR
16-03874-000,9/12/2005,5000.0,WD(WARRANTY DEED),0.3,True,AR
16-03874-000,12/21/1982,10000.0,WD(WARRANTY DEED),0.3,True,AR
16-03875-000,5/17/2023,0.0,BD(BENEFICIARY DEED),0.28,True,AR
16-03875-000,11/16/2017,185000.0,WD(WARRANTY DEED),0.28,True,AR
16-03875-000,5/6/2005,3000.0,WD(WARRANTY DEED),0.28,True,AR
16-03875-000,8/16/1993,0.0,QCD(QUITCLAIM DEED),0.28,True,AR
16-03875-000,3/7/1985,8000.0,WD(WARRANTY DEED),0.28,True,AR
16-03875-000,9/24/1984,10000.0,WD(WARRANTY DEED),0.28,True,AR
16-03876-000,3/14/2012,0.0,SWD(SPECIAL WARRANTY DEED),0.31,True,AR
16-03876-000,8/25/2011,0.0,SWD(SPECIAL WARRANTY DEED),0.31,True,AR
16-03876-000,7/29/2011,0.0,MTG-D(MORTGAGEE'S DEED),0.31,True,AR
16-03876-000,2/17/2006,12000.0,WD(WARRANTY DEED),0.31,True,AR
16-03876-000,4/13/2000,0.0,RD(REDEMPTION DEED),0.31,True,AR
16-03876-000,7/2/1991,2000.0,WD(WARRANTY DEED),0.31,True,AR
16-03876-000,2/10/1983,10000.0,WD(WARRANTY DEED),0.31,True,AR
16-03877-000,11/8/2016,208000.0,WD(WARRANTY DEED),0.27,True,AR
16-03877-000,6/17/2013,204000.0,WD(WARRANTY DEED),0.27,True,AR
16-03877-000,6/10/2005,3000.0,WD(WARRANTY DEED),0.27,True,AR
16-03877-000,3/29/1983,0.0,WD(WARRANTY DEED),0.27,True,AR
16-03878-000,12/15/2022,0.0,WD(WARRANTY DEED),0.28,True,AR
16-03878-000,12/15/2022,0.0,CERT(CERTIFICATE),0.28,True,AR
16-03878-000,6/3/2015,215000.0,WD(WARRANTY DEED),0.28,True,AR
16-03878-000,11/9/2001,4000.0,WD(WARRANTY DEED),0.28,True,AR
16-03878-000,12/21/1982,13000.0,WD(WARRANTY DEED),0.28,True,AR
16-03879-000,12/15/2022,0.0,WD(WARRANTY DEED),0.27,False,AR
16-03879-000,12/15/2022,0.0,CERT(CERTIFICATE),0.27,False,AR
16-03879-000,6/3/2015,215000.0,WD(WARRANTY DEED),0.27,False,AR
16-03879-000,7/26/2002,0.0,WD(WARRANTY DEED),0.27,False,AR
16-03879-000,7/26/2002,3000.0,WD(WARRANTY DEED),0.27,False,AR
16-03879-000,1/5/1983,13000.0,WD(WARRANTY DEED),0.27,False,AR
16-03880-000,4/1/2024,290000.0,WD(WARRANTY DEED),0.29,True,AR
16-03880-000,7/2/2020,164000.0,WD(WARRANTY DEED),0.29,True,AR
16-03880-000,10/10/2008,0.0,QCD(QUITCLAIM DEED),0.29,True,AR
16-03880-000,1/12/2005,0.0,QCD(QUITCLAIM DEED),0.29,True,AR
16-03880-000,12/19/2001,99000.0,CWD(CORPORATION WARRANTY DEED),0.29,True,AR
16-03880-000,7/24/2001,0.0,MEMO(MEMORANDUM),0.29,True,AR
16-03880-000,4/5/1999,0.0,WD(WARRANTY DEED),0.29,True,AR
16-03880-000,4/5/1999,0.0,QCD(QUITCLAIM DEED),0.29,True,AR
16-03880-000,11/22/1993,0.0,RD(REDEMPTION DEED),0.29,True,AR
16-03880-000,3/10/1989,8000.0,WD(WARRANTY DEED),0.29,True,AR
16-03880-000,7/10/1987,0.0,WD(WARRANTY DEED),0.29,True,AR
16-03880-000,1/6/1983,13000.0,WD(WARRANTY DEED),0.29,True,AR
16-03881-000,4/1/2024,290000.0,WD(WARRANTY DEED),0.35,False,AR
16-03881-000,7/2/2020,164000.0,WD(WARRANTY DEED),0.35,False,AR
16-03881-000,5/1/2014,4000.0,QCD(QUITCLAIM DEED),0.35,False,AR
16-03881-000,2/13/1987,0.0,WD(WARRANTY DEED),0.35,False,AR
16-03881-000,6/3/1983,0.0,WD(WARRANTY DEED),0.35,False,AR
16-03882-000,7/15/2016,116000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,11/13/2014,110000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,4/25/2013,103000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,3/12/2004,104000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,8/11/1999,78000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,4/22/1999,3000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,1/22/1999,2000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,9/15/1994,0.0,DC(DEATH CERTIFICATE),0.29,True,AR
16-03882-000,12/7/1990,3500.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,10/10/1990,0.0,CONT(CONTRACT),0.29,True,AR
16-03882-000,1/22/1985,8000.0,WD(WARRANTY DEED),0.29,True,AR
16-03882-000,7/9/1984,3000.0,COMMD(COMMISSIONERS DEED),0.29,True,AR
16-03883-000,6/16/2020,1500.0,WD(WARRANTY DEED),0.43,False,AR
16-03883-000,1/30/2020,0.0,AFF(AFFIDAVIT),0.43,False,AR
16-03883-000,5/6/2016,0.0,DC(DEATH CERTIFICATE),0.43,False,AR
16-03883-000,12/21/1982,10000.0,WD(WARRANTY DEED),0.43,False,AR
16-03884-000,3/26/2018,0.0,CORRWD(CORRECTED WARRANTY DEED),0.4,False,AR
16-03884-000,5/3/2017,0.0,WD(WARRANTY DEED),0.4,False,AR
16-03884-000,6/16/2011,7000.0,CWD(CORPORATION WARRANTY DEED),0.4,False,AR
16-03884-000,7/28/2009,0.0,COMMD(COMMISSIONERS DEED),0.4,False,AR
16-03884-000,4/27/2006,265000.0,WD(WARRANTY DEED),0.4,False,AR
16-03884-000,12/16/2005,3000.0,WD(WARRANTY DEED),0.4,False,AR
16-03884-000,11/25/2002,0.0,RD(REDEMPTION DEED),0.4,False,AR
16-03884-000,8/7/2001,1000.0,COMMD(COMMISSIONERS DEED),0.4,False,AR
16-03884-000,1/7/1993,5000.0,WD(WARRANTY DEED),0.4,False,AR
16-03884-000,9/19/1989,8000.0,WD(WARRANTY DEED),0.4,False,AR
16-03884-000,12/21/1987,0.0,WD(WARRANTY DEED),0.4,False,AR
16-03885-000,2/20/2021,1000.0,CORRWD(CORRECTED WARRANTY DEED),0.34,False,FL
16-03885-000,2/1/2021,0.0,RD(REDEMPTION DEED),0.34,False,FL
16-03885-000,1/28/2021,32000.0,SWD(SPECIAL WARRANTY DEED),0.34,False,FL
16-03885-000,12/30/2020,1000.0,SWD(SPECIAL WARRANTY DEED),0.34,False,FL
16-03885-000,11/8/2013,0.0,CORRWD(CORRECTED WARRANTY DEED),0.34,False,FL
16-03885-000,11/8/2013,0.0,WD(WARRANTY DEED),0.34,False,FL
16-03885-000,3/8/1983,0.0,WD(WARRANTY DEED),0.34,False,FL
16-03886-000,4/27/2020,0.0,DC(DEATH CERTIFICATE),0.46,False,AR
16-03886-000,10/2/2019,0.0,LWD(LIMITED WARRANTY DEED),0.46,False,AR
16-03886-000,5/21/2011,0.0,SWD(SPECIAL WARRANTY DEED),0.46,False,AR
16-03886-000,12/3/2007,0.0,RD(REDEMPTION DEED),0.46,False,AR
16-03886-000,11/12/1997,0.0,RD(REDEMPTION DEED),0.46,False,AR
16-03886-000,1/25/1991,8000.0,WD(WARRANTY DEED),0.46,False,AR
16-03886-000,5/30/1989,0.0,WD(WARRANTY DEED),0.46,False,AR
16-03886-000,1/24/1983,9000.0,WD(WARRANTY DEED),0.46,False,AR
16-03887-000,6/1/2023,9500.0,WD(WARRANTY DEED),0.48,False,AR
16-03887-000,3/9/2020,1600.0,WD(WARRANTY DEED),0.48,False,AR
16-03887-000,9/8/2014,0.0,BD(BENEFICIARY DEED),0.48,False,AR
16-03887-000,3/24/1983,9000.0,WD(WARRANTY DEED),0.48,False,AR
16-03888-000,10/16/2017,175000.0,WD(WARRANTY DEED),0.33,True,AR
16-03888-000,7/9/2008,152000.0,WD(WARRANTY DEED),0.33,True,AR
16-03888-000,3/7/2008,8000.0,WD(WARRANTY DEED),0.33,True,AR
16-03888-000,2/10/1996,1000.0,WD(WARRANTY DEED),0.33,True,AR
16-03888-000,12/31/1986,0.0,WD(WARRANTY DEED),0.33,True,AR
16-03888-000,6/22/1986,0.0,DC(DEATH CERTIFICATE),0.33,True,AR
16-03888-000,7/6/1983,9000.0,WD(WARRANTY DEED),0.33,True,AR
16-03889-000,1/4/2022,18000.0,LWD(LIMITED WARRANTY DEED),0.33,False,FL
16-03889-000,11/12/2021,0.0,QCD(QUITCLAIM DEED),0.33,False,FL
16-03889-000,3/5/2021,0.0,LWD(LIMITED WARRANTY DEED),0.33,False,FL
16-03889-000,10/5/2011,0.0,QCD(QUITCLAIM DEED),0.33,False,FL
16-03889-000,10/5/2011,1693333.0,CORRQC(CORRECTED QUIT CLAIM DEED),0.33,False,FL
16-03889-000,11/24/2008,0.0,WD(WARRANTY DEED),0.33,False,FL
16-03889-000,8/31/2005,6000.0,WD(WARRANTY DEED),0.33,False,FL
16-03889-000,9/9/1994,0.0,RD(REDEMPTION DEED),0.33,False,FL
16-03889-000,6/2/1988,9000.0,WD(WARRANTY DEED),0.33,False,FL
16-03889-000,5/25/1983,0.0,WD(WARRANTY DEED),0.33,False,FL
16-03890-000,8/2/2019,0.0,WD(WARRANTY DEED),0.33,False,TX
16-03890-000,9/16/2016,0.0,RD(REDEMPTION DEED),0.33,False,TX
16-03890-000,2/11/2008,3000.0,COMMD(COMMISSIONERS DEED),0.33,False,TX
16-03890-000,8/16/2006,0.0,RD(REDEMPTION DEED),0.33,False,TX
16-03890-000,3/8/1983,9000.0,WD(WARRANTY DEED),0.33,False,TX
16-03891-000,2/9/2023,0.0,WD(WARRANTY DEED),0.37,True,AR
16-03891-000,4/5/2011,200000.0,SWD(SPECIAL WARRANTY DEED),0.37,True,AR
16-03891-000,2/16/2011,0.0,MTG-D(MORTGAGEE'S DEED),0.37,True,AR
16-03891-000,12/15/2006,0.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03891-000,9/22/2006,0.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03891-000,9/22/2006,0.0,CERT(CERTIFICATE),0.37,True,AR
16-03891-000,9/22/2006,0.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03891-000,12/21/2004,6000.0,WD(WARRANTY DEED),0.37,True,AR
16-03891-000,6/4/2001,1000.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03891-000,8/15/1994,0.0,RD(REDEMPTION DEED),0.37,True,AR
16-03891-000,8/4/1992,0.0,DC(DEATH CERTIFICATE),0.37,True,AR
16-03891-000,12/22/1982,10000.0,WD(WARRANTY DEED),0.37,True,AR
16-03892-000,2/9/2023,0.0,WD(WARRANTY DEED),0.31,True,AR
16-03892-000,4/5/2011,200000.0,SWD(SPECIAL WARRANTY DEED),0.31,True,AR
16-03892-000,2/16/2011,0.0,MTG-D(MORTGAGEE'S DEED),0.31,True,AR
16-03892-000,12/15/2006,0.0,QCD(QUITCLAIM DEED),0.31,True,AR
16-03892-000,9/22/2006,0.0,QCD(QUITCLAIM DEED),0.31,True,AR
16-03892-000,9/22/2006,0.0,CERT(CERTIFICATE),0.31,True,AR
16-03892-000,9/22/2006,0.0,QCD(QUITCLAIM DEED),0.31,True,AR
16-03892-000,12/20/2004,4000.0,WD(WARRANTY DEED),0.31,True,AR
16-03892-000,3/8/1983,10000.0,WD(WARRANTY DEED),0.31,True,AR
16-03893-000,2/15/2020,1500.0,WD(WARRANTY DEED),0.34,True,AR
16-03893-000,8/28/2001,0.0,QCD(QUITCLAIM DEED),0.34,True,AR
16-03893-000,8/8/1986,0.0,CONT(CONTRACT),0.34,True,AR
16-03893-000,8/5/1986,3000.0,WD(WARRANTY DEED),0.34,True,AR
16-03893-000,4/12/1983,9000.0,WD(WARRANTY DEED),0.34,True,AR
16-03894-000,2/13/2020,3000.0,WD(WARRANTY DEED),0.58,False,AR
16-03894-000,1/3/2017,3000.0,WD(WARRANTY DEED),0.58,False,AR
16-03894-000,12/28/2016,0.0,CERT(CERTIFICATE),0.58,False,AR
16-03894-000,12/20/1996,0.0,WD(WARRANTY DEED),0.58,False,AR
16-03894-000,8/21/1996,0.0,DC(DEATH CERTIFICATE),0.58,False,AR
16-03894-000,7/20/1983,0.0,WD(WARRANTY DEED),0.58,False,AR
16-03895-000,9/2/2014,140000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,7/17/2014,0.0,AFF(AFFIDAVIT),0.51,True,AR
16-03895-000,6/12/2014,0.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,5/5/2014,5200.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,6/8/2012,6000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,6/18/2010,8000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,4/2/2008,0.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,4/2/2008,10000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,12/19/1994,1000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,12/15/1994,1000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,11/30/1993,1000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,11/30/1993,1000.0,WD(WARRANTY DEED),0.51,True,AR
16-03895-000,12/21/1982,8000.0,WD(WARRANTY DEED),0.51,True,AR
16-03896-000,5/20/2009,0.0,QCD(QUITCLAIM DEED),0.35,False,KS
16-03896-000,8/17/1983,9000.0,WD(WARRANTY DEED),0.35,False,KS
16-03897-000,5/19/2019,0.0,DC(DEATH CERTIFICATE),0.38,False,AR
16-03897-000,5/30/2018,3000.0,WD(WARRANTY DEED),0.38,False,AR
16-03897-000,7/20/2007,0.0,DC(DEATH CERTIFICATE),0.38,False,AR
16-03897-000,5/7/2007,0.0,POA(POWER OF ATTORNEY),0.38,False,AR
16-03897-000,11/15/1988,6000.0,WD(WARRANTY DEED),0.38,False,AR
16-03897-000,10/9/1986,0.0,WD(WARRANTY DEED),0.38,False,AR
16-03897-000,8/17/1983,0.0,WD(WARRANTY DEED),0.38,False,AR
16-03898-000,5/19/2019,0.0,DC(DEATH CERTIFICATE),0.48,True,AR
16-03898-000,6/22/2017,145000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,7/17/2006,132000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,9/23/2004,7000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,8/3/1999,3000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,5/14/1992,5000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,6/5/1991,0.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,4/6/1989,7000.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,2/14/1986,0.0,WD(WARRANTY DEED),0.48,True,AR
16-03898-000,3/25/1983,9000.0,WD(WARRANTY DEED),0.48,True,AR
16-03899-000,12/22/2017,190000.0,WD(WARRANTY DEED),0.37,True,AR
16-03899-000,3/16/2017,190000.0,WD(WARRANTY DEED),0.37,True,AR
16-03899-000,7/12/2013,0.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03899-000,4/29/2005,178000.0,WD(WARRANTY DEED),0.37,True,AR
16-03899-000,8/18/2004,0.0,MEMO(MEMORANDUM),0.37,True,AR
16-03899-000,4/2/2004,3000.0,WD(WARRANTY DEED),0.37,True,AR
16-03899-000,12/4/2002,1000.0,QCD(QUITCLAIM DEED),0.37,True,AR
16-03899-000,6/15/2000,1000.0,WD(WARRANTY DEED),0.37,True,AR
16-03899-000,3/8/1983,11000.0,WD(WARRANTY DEED),0.37,True,AR
16-03900-000,12/22/2017,190000.0,WD(WARRANTY DEED),0.31,False,AR
16-03900-000,3/16/2017,190000.0,WD(WARRANTY DEED),0.31,False,AR
16-03900-000,3/4/2017,0.0,CORRQC(CORRECTED QUIT CLAIM DEED),0.31,False,AR
