PARCELID,sold_date,sold_price,deed_type,acre_area,has_house,owner_state
16-03954-000,3/6/2015,155000.0,WD(WARRANTY DEED),0.46,True,AR
16-03954-000,11/3/2011,149500.0,WD(WARRANTY DEED),0.46,True,AR
16-03954-000,9/4/2008,0.0,OTHER(OTHER DOCUMENT),0.46,True,AR
16-03954-000,2/9/2007,0.0,BD(BENEFICIARY DEED),0.46,True,AR
16-03954-000,12/10/2003,165000.0,WD(WARRANTY DEED),0.46,True,AR
16-03954-000,6/5/2003,0.0,AFF(AFFIDAVIT),0.46,True,AR
16-03954-000,10/17/2002,0.0,RD(REDEMPTION DEED),0.46,True,AR
16-03954-000,9/25/2002,3000.0,WD(WARRANTY DEED),0.46,True,AR
16-03954-000,4/16/2001,84000.0,COMMD(COMMISSIONERS DEED),0.46,True,AR
16-03954-000,7/3/2000,0.0,WD(WARRANTY DEED),0.46,True,AR
16-03954-000,6/8/1998,1000.0,COMMD(COMMISSIONERS DEED),0.46,True,AR
16-03954-000,4/10/1998,0.0,RD(REDEMPTION DEED),0.46,True,AR
16-03954-000,5/6/1983,7000.0,WD(WARRANTY DEED),0.46,True,AR
16-03955-000,7/29/2019,195000.0,WD(WARRANTY DEED),0.38,True,AR
16-03955-000,3/28/2014,163000.0,WD(WARRANTY DEED),0.38,True,AR
16-03955-000,3/2/2004,154000.0,WD(WARRANTY DEED),0.38,True,AR
16-03955-000,10/3/2002,6000.0,WD(WARRANTY DEED),0.38,True,AR
16-03955-000,12/15/1981,5000.0,WD(WARRANTY DEED),0.38,True,AR
16-03956-000,7/29/2019,195000.0,WD(WARRANTY DEED),0.42,False,AR
16-03956-000,3/28/2014,163000.0,WD(WARRANTY DEED),0.42,False,AR
16-03956-000,1/9/2006,5000.0,WD(WARRANTY DEED),0.42,False,AR
16-03956-000,12/2/2002,0.0,WD(WARRANTY DEED),0.42,False,AR
16-03956-000,10/7/2002,5000.0,WD(WARRANTY DEED),0.42,False,AR
