PARCELID,sold_date,sold_price,deed_type,acre_area,has_house,owner_state
16-01536-000,11/29/2007,25000.0,WD(WARRANTY DEED),0.94,False,MI
16-01536-000,2/3/2005,2000.0,WD(WARRANTY DEED),0.94,False,MI
16-01536-000,3/24/1986,2000.0,WD(WARRANTY DEED),0.94,False,MI
16-01536-000,11/3/1978,8000.0,WD(WARRANTY DEED),0.94,False,MI
16-01537-000,10/27/1981,10000.0,WD(WARRANTY DEED),0.92,False,MO
16-01538-000,9/13/2023,8450.0,WD(WARRANTY DEED),1.25,False,AR
16-01538-000,4/1/2022,0.0,QCD(QUITCLAIM DEED),1.25,False,AR
16-01538-000,9/1/2016,0.0,LWD(LIMITED WARRANTY DEED),1.25,False,AR
16-01538-000,11/18/2005,10000.0,WD(WARRANTY DEED),1.25,False,AR
16-01538-000,10/22/2002,0.0,WD(WARRANTY DEED),1.25,False,AR
16-01538-000,9/18/2002,0.0,QCD(QUITCLAIM DEED),1.25,False,AR
16-01538-000,4/23/1984,8000.0,WD(WARRANTY DEED),1.25,False,AR
16-01539-000,4/30/2025,12000.0,WD(WARRANTY DEED),0.38,False,OK
16-01539-000,5/5/2010,0.0,RD(REDEMPTION DEED),0.38,False,OK
16-01539-000,12/4/2001,0.0,RD(REDEMPTION DEED),0.38,False,OK
16-01539-000,10/14/1999,0.0,RD(REDEMPTION DEED),0.38,False,OK
16-01539-000,11/1/1994,0.0,RD(REDEMPTION DEED),0.38,False,OK
16-01539-000,6/12/1986,7000.0,WD(WARRANTY DEED),0.38,False,OK
16-01540-000,11/15/2020,245000.0,WD(WARRANTY DEED),0.27,True,AR
16-01540-000,6/13/2014,152000.0,WD(WARRANTY DEED),0.27,True,AR
16-01540-000,2/10/2006,175000.0,WD(WARRANTY DEED),0.27,True,AR
16-01540-000,2/10/2006,0.0,WD(WARRANTY DEED),0.27,True,AR
16-01540-000,4/6/2005,5000.0,WD(WARRANTY DEED),0.27,True,AR
16-01540-000,7/2/1975,8000.0,WD(WARRANTY DEED),0.27,True,AR
16-01541-000,11/15/2020,245000.0,WD(WARRANTY DEED),0.32,False,AR
16-01541-000,10/25/2017,8000.0,WD(WARRANTY DEED),0.32,False,AR
16-01541-000,7/5/2015,0.0,DC(DEATH CERTIFICATE),0.32,False,AR
16-01541-000,1/9/2009,0.0,BD(BENEFICIARY DEED),0.32,False,AR
16-01541-000,4/15/1985,7000.0,WD(WARRANTY DEED),0.32,False,AR
16-01542-000,8/8/2021,0.0,OTHER(OTHER DOCUMENT),0.32,True,AR
16-01542-000,9/27/2018,0.0,QCD(QUITCLAIM DEED),0.32,True,AR
16-01542-000,1/30/2017,0.0,CERT(CERTIFICATE),0.32,True,AR
16-01542-000,1/5/2016,0.0,QCD(QUITCLAIM DEED),0.32,True,AR
16-01542-000,5/12/2015,146000.0,WD(WARRANTY DEED),0.32,True,AR
16-01542-000,11/20/2012,0.0,SWD(SPECIAL WARRANTY DEED),0.32,True,AR
16-01542-000,6/26/2012,0.0,AFF(AFFIDAVIT),0.32,True,AR
16-01542-000,5/10/2012,0.0,MTG-D(MORTGAGEE'S DEED),0.32,True,AR
16-01542-000,8/22/2003,125000.0,WD(WARRANTY DEED),0.32,True,AR
16-01542-000,11/13/2000,3000.0,CWD(CORPORATION WARRANTY DEED),0.32,True,AR
16-01542-000,7/18/2000,0.0,AFF(AFFIDAVIT),0.32,True,AR
16-01542-000,2/1/1985,8000.0,WD(WARRANTY DEED),0.32,True,AR
16-01543-000,10/12/2021,243000.0,WD(WARRANTY DEED),0.31,True,AR
16-01543-000,10/3/2019,190000.0,WD(WARRANTY DEED),0.31,True,AR
16-01543-000,7/2/2018,175000.0,CWD(CORPORATION WARRANTY DEED),0.31,True,AR
16-01543-000,9/26/2017,4750.0,WD(WARRANTY DEED),0.31,True,AR
16-01543-000,11/20/2012,0.0,DC(DEATH CERTIFICATE),0.31,True,AR
16-01543-000,4/30/2009,0.0,RD(REDEMPTION DEED),0.31,True,AR
16-01543-000,9/26/1996,0.0,RD(REDEMPTION DEED),0.31,True,AR
16-01543-000,6/2/1989,7500.0,WD(WARRANTY DEED),0.31,True,AR
