PARCELID,sold_date,sold_price,deed_type,acre_area,has_house,owner_state
01-00828-755,10/31/2023,2125000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,7/17/2020,725000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,4/2/2004,1300000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,8/24/1993,150000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,11/8/1990,107000.0,CWD(CORPORATION WARRANTY DEED),0.41,True,TX
01-00828-755,8/2/1990,0.0,ADMN(ADMINISTRATORS DEED),0.41,True,TX
01-00828-755,4/23/1985,50000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,3/2/1985,35000.0,WD(WARRANTY DEED),0.41,True,TX
01-00828-755,1/6/1984,0.0,OR(ORDER),0.41,True,TX
01-00828-757,10/31/2023,2125000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,7/17/2020,725000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,4/2/2004,1300000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,8/24/1993,150000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,11/8/1990,107000.0,CWD(CORPORATION WARRANTY DEED),0.31,False,TX
01-00828-757,9/6/1990,0.0,ADMN(ADMINISTRATORS DEED),0.31,False,TX
01-00828-757,4/23/1985,50000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,3/7/1985,35000.0,WD(WARRANTY DEED),0.31,False,TX
01-00828-757,1/6/1984,0.0,OR(ORDER),0.31,False,TX
01-08096-000,2/18/2005,0.0,WD(WARRANTY DEED),4.14,True,AR
01-08096-000,2/18/2005,0.0,WD(WARRANTY DEED),4.14,True,AR
01-08096-000,11/30/1993,0.0,OR(ORDER),4.14,True,AR
01-08096-000,11/3/1975,0.0,WD(WARRANTY DEED),4.14,True,AR
01-08096-010,4/29/2022,8918000.0,SWD(SPECIAL WARRANTY DEED),40.52,True,AR
01-08096-010,9/25/2014,58000.0,PP(PARENT PARCEL (FOR SPLIT)),40.52,True,AR
01-08096-010,1/3/2014,4000000.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-010,1/30/2008,560000.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-010,1/30/2008,290000.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-010,10/23/2006,0.0,CORRWD(CORRECTED WARRANTY DEED),40.52,True,AR
01-08096-010,1/19/2005,6000.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-010,4/26/1984,5000.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-010,11/3/1975,0.0,WD(WARRANTY DEED),40.52,True,AR
01-08096-025,1/30/2008,560000.0,WD(WARRANTY DEED),15.51,False,AR
01-08097-000,10/18/2012,0.0,PP(PARENT PARCEL (FOR SPLIT)),4.56,False,AR
01-08097-000,10/18/2012,0.0,PP(PARENT PARCEL (FOR SPLIT)),4.56,False,AR
01-08097-000,2/18/2005,0.0,WD(WARRANTY DEED),4.56,False,AR
01-08097-000,11/30/1993,0.0,OR(ORDER),4.56,False,AR
01-08097-000,4/26/1984,5000.0,WD(WARRANTY DEED),4.56,False,AR
01-08097-000,11/3/1975,0.0,WD(WARRANTY DEED),4.56,False,AR
01-08097-001,10/18/2012,0.0,WD(WARRANTY DEED),7.02,False,AR
01-08097-001,10/18/2012,0.0,WD(WARRANTY DEED),7.02,False,AR
01-08098-001,2/29/2008,0.0,WD(WARRANTY DEED),1.41,False,AR
01-08098-001,2/29/2008,0.0,WD(WARRANTY DEED),1.41,False,AR
01-08098-001,2/29/2008,0.0,WD(WARRANTY DEED),1.41,False,AR
01-08098-001,2/25/2002,73000.0,WD(WARRANTY DEED),1.41,False,AR
01-08098-001,2/19/2002,57000.0,WD(WARRANTY DEED),1.41,False,AR
01-08098-005,6/12/2007,0.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,1/24/2006,0.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,2/25/2002,73000.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,2/19/2002,57000.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,5/14/1998,144000.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,5/13/1998,0.0,BOS(BILL OF SALE),2.22,False,AR
01-08098-005,10/6/1996,0.0,DC(DEATH CERTIFICATE),2.22,False,AR
01-08098-005,12/18/1995,625000.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,11/21/1988,0.0,TRAG(TRUST AGREEMENT),2.22,False,AR
01-08098-005,9/27/1988,0.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,10/20/1986,0.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-005,8/4/1986,250000.0,CWD(CORPORATION WARRANTY DEED),2.22,False,AR
01-08098-005,5/17/1986,0.0,COMMD(COMMISSIONERS DEED),2.22,False,AR
01-08098-005,9/14/1978,0.0,WD(WARRANTY DEED),2.22,False,AR
01-08098-007,6/12/2007,0.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,1/24/2006,0.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,2/25/2002,73000.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,2/19/2002,57000.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,5/14/1998,0.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,7/1/1997,90000.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,10/6/1996,0.0,DC(DEATH CERTIFICATE),0.27,False,AR
01-08098-007,12/18/1995,625000.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,11/21/1988,0.0,TRAG(TRUST AGREEMENT),0.27,False,AR
01-08098-007,9/27/1988,0.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,10/20/1986,0.0,WD(WARRANTY DEED),0.27,False,AR
01-08098-007,8/4/1986,250000.0,CWD(CORPORATION WARRANTY DEED),0.27,False,AR
01-08098-007,5/17/1986,0.0,COMMD(COMMISSIONERS DEED),0.27,False,AR
01-08098-007,10/28/1982,0.0,QCD(QUITCLAIM DEED),0.27,False,AR
01-08098-010,2/7/2025,3500000.0,WD(WARRANTY DEED),2.91,True,CO
01-08098-010,1/28/2025,0.0,AFF(AFFIDAVIT),2.91,True,CO
01-08098-010,1/28/2025,0.0,AFF(AFFIDAVIT),2.91,True,CO
01-08098-010,1/19/2001,0.0,QCD(QUITCLAIM DEED),2.91,True,CO
